,index,carat,cut,color,clarity,depth,table,price,Cluster
38235,38235,0.71,2,4,4,0.5996592844974447,57.0,7.94,0
38236,38236,1.59,4,0,3,0.6280323450134772,58.0,9.069,1
38237,38237,1.02,2,5,1,0.6325727773406765,58.0,8.421,1
38238,38238,0.41,3,3,3,0.6075156576200418,59.0,6.967,1
38239,38239,1.0,0,3,2,0.6564516129032258,54.0,7.994,0
38240,38240,0.57,4,3,2,0.6053853296193129,57.0,7.222,0
38241,38241,0.9,2,2,1,0.5958795562599049,59.0,8.086,1
38242,38242,0.91,2,5,2,0.6239870340356565,57.0,8.345,0
38243,38243,1.06,3,3,2,0.6215384615384616,57.0,8.54,0
38244,38244,1.03,0,6,2,0.6547522339561334,58.0,8.399,1
38245,38245,1.27,2,1,3,0.6239067055393587,58.0,8.771,1
38246,38246,0.73,0,3,1,0.6466431095406361,60.0,7.626,1
38247,38247,0.73,3,2,1,0.6116838487972508,58.0,7.651,1
38248,38248,0.55,2,6,2,0.6301633045148894,56.0,7.373,0
38249,38249,0.33,2,5,5,0.5968819599109132,58.7,6.795,1
38250,38250,0.35,3,0,4,0.6223698781838316,58.0,6.131,0
38251,38251,1.04,4,4,1,0.6264501160092807,57.0,8.44,0
38252,38252,1.37,2,0,1,0.6072931276297334,60.0,8.53,1
38253,38253,0.32,4,5,3,0.621160409556314,56.0,6.554,0
38254,38254,0.7,3,4,2,0.6159230096237971,58.0,7.8,1
38255,38255,1.32,4,1,3,0.6174591909155429,59.0,8.862,1
38256,38256,0.7,4,1,3,0.6244503078276165,56.0,7.629,0
38257,38257,0.33,4,5,3,0.6192090395480225,56.0,6.833,0
38258,38258,0.76,4,5,6,0.6215753424657534,55.0,8.528,0
38259,38259,0.85,4,3,2,0.6222222222222222,56.0,8.132,0
38260,38260,1.08,3,0,2,0.6095526914329036,60.0,8.336,1
38261,38261,0.73,3,4,3,0.6265270506108201,58.0,7.938,1
38262,38262,1.27,4,5,2,0.6240928882438316,58.0,8.94,1
38263,38263,1.2,3,0,2,0.6135865595325054,59.0,8.484,1
38264,38264,1.01,1,6,2,0.6391752577319588,60.0,8.546,1
38265,38265,0.53,1,2,2,0.6389157792836399,55.0,7.032,0
38266,38266,1.29,4,0,2,0.6164874551971327,58.0,8.632,1
38267,38267,1.53,3,4,2,0.6204576043068641,56.0,9.339,0
38268,38268,0.59,4,5,6,0.6058931860036832,57.0,8.138,0
38269,38269,0.9,2,2,2,0.6320987654320988,61.0,8.084,1
38270,38270,0.31,4,5,6,0.6206896551724139,55.0,6.749,0
38271,38271,0.29,2,3,3,0.6248520710059172,56.0,6.155,0
38272,38272,0.41,3,5,4,0.5975103734439834,61.0,7.05,1
38273,38273,0.4,4,5,5,0.616842105263158,56.0,7.121,0
38274,38274,0.91,3,4,1,0.597609561752988,58.0,7.849,1
38275,38275,1.01,4,6,1,0.6164596273291926,57.0,8.518,0
38276,38276,1.01,4,6,1,0.6203125,57.0,8.353,0
38277,38277,0.71,2,1,3,0.6041666666666667,60.0,7.689,1
38278,38278,0.56,3,3,6,0.5966542750929368,59.0,7.681,1
38279,38279,2.03,3,6,1,0.6242197253433208,59.0,9.814,1
38280,38280,2.05,3,1,3,0.625077208153181,59.0,9.674,1
38281,38281,0.55,4,6,3,0.6100094428706326,56.0,7.405,0
38282,38282,0.31,4,6,4,0.6183908045977012,55.0,6.526,0
38283,38283,0.38,4,0,3,0.6228448275862069,55.0,6.349,0
38284,38284,0.34,2,3,1,0.6276715410573678,58.0,6.103,1
38285,38285,0.36,3,2,5,0.6056644880174292,58.0,6.837,0
38286,38286,1.01,2,6,4,0.6309992132179385,56.0,8.96,0
38287,38287,0.32,4,0,2,0.6225769669327252,57.0,6.213,0
38288,38288,0.53,1,3,5,0.6432748538011694,58.0,7.478,1
38289,38289,0.71,4,1,3,0.6314863676341248,57.0,7.725,0
38290,38290,0.9,1,6,2,0.6382978723404256,58.0,8.324,1
38291,38291,2.01,1,2,3,0.6408629441624365,59.0,9.824,1
38292,38292,1.18,3,3,5,0.5968208092485549,58.0,9.163,0
38293,38293,0.81,2,3,4,0.6313131313131314,58.0,8.163,1
38294,38294,0.31,4,4,7,0.6206896551724139,55.0,6.818,0
38295,38295,0.61,4,4,3,0.6237350505979761,55.0,7.602,0
38296,38296,0.31,4,2,3,0.6153846153846153,57.0,6.192,0
38297,38297,1.06,3,3,2,0.5955223880597015,58.0,8.479,1
38298,38298,0.7,1,4,4,0.5783132530120482,61.0,7.92,1
38299,38299,0.32,3,3,3,0.6247139588100686,58.0,6.579,1
38300,38300,0.41,3,5,3,0.6128016789087093,58.0,6.907,0
38301,38301,0.72,2,5,6,0.6075731497418243,58.0,8.375,0
38302,38302,0.72,3,4,2,0.6203301476976542,60.0,7.777,1
38303,38303,0.4,4,5,4,0.6115183246073298,55.0,6.846,0
38304,38304,0.4,4,5,3,0.6187961985216472,54.0,6.928,0
38305,38305,0.38,2,4,4,0.6267379679144386,57.0,6.783,0
38306,38306,2.01,4,1,2,0.6285003111387678,55.0,9.442,0
38307,38307,1.02,1,4,3,0.6419558359621451,59.0,8.764,1
38308,38308,0.61,4,5,3,0.6129917657822507,55.0,7.772,0
38309,38309,0.6,2,5,2,0.6317757009345795,56.0,7.515,0
38310,38310,0.32,2,4,3,0.6284403669724772,53.0,6.469,0
38311,38311,1.51,4,0,4,0.6266211604095564,56.0,8.999,0
38312,38312,0.46,2,6,6,0.6167846309403437,59.0,7.597,1
38313,38313,1.45,2,1,7,0.6055668703326544,61.0,9.178,1
38314,38314,0.9,2,5,2,0.5982357658380113,58.0,8.334,1
38315,38315,1.01,1,5,5,0.6434231378763866,58.0,8.958,1
38316,38316,0.35,3,5,4,0.6089813800657174,58.0,6.969,0
38317,38317,1.04,4,3,3,0.6077684691546078,56.0,8.911,0
38318,38318,0.39,4,2,2,0.617678381256656,55.0,6.773,0
38319,38319,1.02,2,4,5,0.6089644513137558,56.0,9.128,0
38320,38320,0.7,4,5,2,0.6226912928759893,57.0,7.808,0
38321,38321,0.32,1,2,2,0.6314580941446613,55.0,6.107,0
38322,38322,0.38,3,6,1,0.610752688172043,58.0,6.7,1
38323,38323,0.65,3,6,2,0.6046511627906976,58.0,7.666,1
38324,38324,1.5,1,2,3,0.6363008971704625,58.0,9.257,1
38325,38325,0.71,4,1,2,0.6190061028770707,54.0,7.749,0
38326,38326,0.43,4,3,6,0.6204756980351603,55.0,7.142,0
38327,38327,0.62,0,5,4,0.5859305431878896,67.0,7.76,1
38328,38328,0.41,3,5,4,0.600207684319834,58.0,7.05,0
38329,38329,1.5,1,6,1,0.6237148732008224,61.0,9.05,1
38330,38330,1.11,2,2,2,0.6200150489089542,55.0,8.491,0
38331,38331,0.34,3,4,1,0.6004415011037529,62.0,6.353,1
38332,38332,1.07,4,3,4,0.6135155656795748,57.0,8.885,0
38333,38333,1.2,4,1,1,0.596264367816092,61.0,8.495,1
38334,38334,0.74,4,4,4,0.6212251941328731,57.0,8.187,0
38335,38335,2.0,4,2,2,0.6266253869969041,52.0,9.822,0
38336,38336,0.84,3,5,3,0.6239600665557404,60.0,8.168,1
38337,38337,0.36,4,6,3,0.6179039301310044,56.0,6.748,0
38338,38338,0.52,2,3,4,0.632713026444662,55.0,7.504,0
38339,38339,0.4,4,4,4,0.618448637316562,55.0,6.878,0
38340,38340,0.5,4,2,2,0.6252465483234714,57.0,7.039,0
38341,38341,0.3,4,6,2,0.6157407407407407,56.0,6.564,0
38342,38342,0.33,4,5,3,0.6114221724524076,56.0,6.583,0
38343,38343,1.03,3,4,1,0.6235385814497272,59.0,8.431,1
38344,38344,1.01,3,6,2,0.6159813809154383,58.0,8.689,1
38345,38345,0.45,0,5,3,0.6575916230366492,58.0,6.858,1
38346,38346,1.14,1,3,0,0.6373292867981791,56.0,7.752,0
38347,38347,0.28,4,2,3,0.6247030878859857,54.0,6.146,0
38348,38348,0.23,2,5,4,0.5959595959595959,65.0,5.935,1
38349,38349,0.76,4,6,4,0.6134239592183517,57.0,8.35,0
38350,38350,1.2,1,1,4,0.6168782673637042,62.0,8.669,1
38351,38351,1.09,4,3,2,0.6220532319391635,56.0,8.522,0
38352,38352,1.01,2,2,3,0.6098514464425333,63.0,8.527,1
38353,38353,0.31,4,4,7,0.6195899772209567,55.0,6.804,0
38354,38354,2.0,2,2,2,0.6329588014981274,59.0,9.733,1
38355,38355,0.24,2,5,6,0.6071871127633209,60.0,6.184,1
38356,38356,1.51,0,4,1,0.6540616246498598,56.0,8.686,0
38357,38357,0.51,2,2,4,0.6344827586206898,57.0,7.27,0
38358,38358,2.02,4,2,1,0.6254635352286774,56.0,9.448,0
38359,38359,0.7,2,6,4,0.6040034812880766,58.0,8.009,1
38360,38360,0.33,4,2,2,0.6295454545454545,57.0,6.413,0
38361,38361,0.54,4,3,1,0.6270373921380633,56.0,7.16,0
38362,38362,0.9,1,3,3,0.6291390728476822,62.0,8.273,1
38363,38363,1.01,2,2,2,0.6349206349206349,62.0,8.415,1
38364,38364,1.01,2,5,3,0.631578947368421,57.0,8.823,0
38365,38365,1.01,4,3,3,0.597061098221191,57.0,8.704,0
38366,38366,0.32,4,1,4,0.6176470588235294,55.6,6.271,0
38367,38367,0.38,3,5,4,0.6072186836518045,59.0,6.974,1
38368,38368,1.07,3,4,1,0.617737003058104,58.0,8.4,1
38369,38369,1.12,4,3,3,0.6075949367088608,57.0,8.807,0
38370,38370,0.36,4,1,4,0.605464480874317,57.0,6.592,0
38371,38371,1.0,3,4,2,0.6142969363707776,60.0,8.431,1
38372,38372,0.62,4,5,2,0.6066606660666067,56.0,7.676,0
38373,38373,1.01,2,4,3,0.6291079812206571,55.0,8.911,0
38374,38374,0.75,2,3,2,0.6213425129087778,60.0,7.876,1
38375,38375,0.23,2,5,5,0.6183206106870229,58.0,6.273,0
38376,38376,0.91,1,3,3,0.6356209150326798,58.0,8.356,1
38377,38377,0.76,3,5,3,0.6051969823973177,56.0,8.145,0
38378,38378,0.31,4,1,4,0.6160919540229886,55.0,6.192,0
38379,38379,0.7,0,4,2,0.6480648064806481,60.0,7.681,1
38380,38380,0.43,4,3,2,0.6288659793814433,55.0,6.875,0
38381,38381,0.9,0,5,3,0.6446280991735537,61.0,8.325,1
38382,38382,0.3,4,2,3,0.6231038506417735,57.0,6.196,0
38383,38383,0.51,4,5,2,0.61284046692607,55.0,7.271,0
38384,38384,0.31,2,1,3,0.6312138728323701,54.0,6.324,0
38385,38385,1.54,3,3,3,0.609103078982597,59.0,9.457,1
38386,38386,0.93,2,3,2,0.6146496815286624,57.0,8.321,0
38387,38387,2.45,2,2,1,0.6354166666666666,58.0,9.378,1
38388,38388,0.54,4,6,2,0.6205571565802114,55.0,7.382,0
38389,38389,0.38,4,4,4,0.6106382978723405,56.0,6.921,0
38390,38390,1.59,4,2,4,0.6071428571428571,56.0,9.535,0
38391,38391,1.21,2,1,2,0.6178861788617885,59.0,8.643,1
38392,38392,0.35,4,6,2,0.6232044198895027,55.0,6.468,0
38393,38393,0.41,3,5,4,0.6231578947368421,59.0,6.984,1
38394,38394,0.23,4,3,6,0.6185044359949302,58.0,6.284,0
38395,38395,0.41,4,4,2,0.6221294363256785,54.0,6.537,0
38396,38396,0.31,3,3,4,0.6302325581395348,57.0,6.687,0
38397,38397,0.41,1,4,2,0.6333687566418703,57.0,6.627,0
38398,38398,0.31,3,3,6,0.6120092378752886,59.0,6.704,1
38399,38399,0.39,4,3,1,0.6092436974789917,56.0,6.574,0
38400,38400,0.37,4,4,3,0.6138828633405641,56.0,6.864,0
38401,38401,0.5,4,5,4,0.6217008797653959,56.0,7.39,0
38402,38402,0.32,4,3,7,0.6126126126126127,54.0,6.822,0
38403,38403,0.32,1,3,4,0.632420091324201,55.0,6.469,0
38404,38404,0.81,2,5,3,0.6278481012658227,57.0,8.253,0
38405,38405,0.56,4,1,6,0.6084507042253522,57.0,7.381,0
38406,38406,0.63,4,3,2,0.6201269265639165,55.0,7.395,0
38407,38407,0.39,2,1,5,0.6301075268817204,56.0,6.668,0
38408,38408,2.01,3,0,3,0.6148148148148148,60.0,9.516,1
38409,38409,0.8,4,6,2,0.6271186440677966,57.0,8.179,0
38410,38410,1.74,3,1,3,0.5863808322824717,59.0,9.407,1
38411,38411,0.3,4,1,5,0.6247086247086249,54.0,6.205,0
38412,38412,1.0,1,6,3,0.6387351778656127,56.0,8.882,0
38413,38413,1.51,3,2,1,0.6071670047329277,59.0,8.66,1
38414,38414,0.44,2,5,1,0.6321243523316062,59.0,6.778,1
38415,38415,2.02,3,5,1,0.6098159509202454,59.0,9.805,1
38416,38416,0.5,4,4,1,0.6164383561643836,57.0,6.924,0
38417,38417,1.6,3,1,2,0.6025049439683586,59.0,9.083,1
38418,38418,1.31,3,0,4,0.6234875444839857,56.0,8.738,0
38419,38419,0.71,2,5,3,0.6273127753303964,59.0,7.948,1
38420,38420,0.7,4,5,4,0.6176727909011374,56.0,7.951,0
38421,38421,2.02,2,6,1,0.6230529595015576,56.0,9.756,0
38422,38422,1.75,3,0,4,0.621761658031088,59.0,9.27,1
38423,38423,1.62,1,1,4,0.5955497382198952,65.0,9.162,1
38424,38424,0.93,2,6,1,0.6260032102728731,57.0,8.346,0
38425,38425,0.35,4,4,3,0.6211453744493391,57.0,6.809,0
38426,38426,0.31,4,2,6,0.6162657502863688,55.0,6.561,0
38427,38427,2.02,3,1,3,0.6290726817042607,59.0,9.668,1
38428,38428,0.23,2,5,5,0.6253164556962025,55.0,6.225,0
38429,38429,0.52,3,3,1,0.6150870406189556,59.0,7.087,1
38430,38430,0.72,4,4,4,0.609671848013817,55.0,8.232,0
38431,38431,0.3,1,2,2,0.6344339622641509,60.0,6.068,1
38432,38432,0.58,4,4,4,0.6218487394957983,55.0,7.549,0
38433,38433,1.14,2,2,1,0.6334089191232048,57.0,8.437,1
38434,38434,0.7,4,4,3,0.6234676007005253,53.0,7.975,0
38435,38435,0.3,3,3,7,0.6004618937644342,59.0,6.863,1
38436,38436,0.43,3,5,4,0.6229166666666667,58.0,7.031,0
38437,38437,1.5,2,4,7,0.6322314049586777,58.0,9.828,0
38438,38438,0.4,4,2,5,0.6228813559322033,57.0,6.777,0
38439,38439,1.08,4,3,1,0.6220532319391635,56.0,8.44,0
38440,38440,0.32,2,3,7,0.6235827664399093,55.0,6.861,0
38441,38441,0.5,4,0,3,0.6164383561643836,56.0,7.08,0
38442,38442,0.35,2,4,4,0.6179401993355481,56.0,6.633,0
38443,38443,1.54,3,2,3,0.6183050847457626,59.0,9.296,1
38444,38444,0.42,4,4,2,0.6169772256728778,56.0,6.633,0
38445,38445,0.31,2,2,5,0.6187717265353418,58.0,6.438,0
38446,38446,1.55,3,6,3,0.6150767178118746,58.0,9.689,1
38447,38447,1.04,4,1,4,0.6138461538461539,58.0,8.626,0
38448,38448,3.67,3,1,0,0.623284189120488,56.0,9.692,0
38449,38449,0.8,1,3,2,0.6534823731728289,57.0,7.887,1
38450,38450,0.71,2,5,4,0.5982758620689654,58.0,8.043,1
38451,38451,0.36,2,2,3,0.6345733041575492,54.0,6.592,0
38452,38452,1.25,3,0,4,0.6217391304347826,58.0,8.655,1
38453,38453,0.33,3,5,5,0.6127946127946128,59.0,6.608,1
38454,38454,0.23,2,4,5,0.610126582278481,59.0,6.142,1
38455,38455,0.33,4,5,3,0.6138392857142857,55.0,6.604,0
38456,38456,1.0,0,2,1,0.6398739164696611,54.0,8.06,0
38457,38457,0.31,4,2,6,0.6083995459704882,55.0,6.848,0
38458,38458,0.23,2,4,5,0.6138364779874214,56.0,6.368,0
38459,38459,0.91,1,1,3,0.642504118616145,58.0,7.942,1
38460,38460,0.81,1,1,3,0.6376811594202899,58.0,7.87,1
38461,38461,0.9,2,2,3,0.626938775510204,59.0,8.332,1
38462,38462,0.31,2,3,7,0.6159090909090909,55.0,6.829,0
38463,38463,0.76,4,2,6,0.6205128205128205,56.0,8.121,0
38464,38464,0.38,4,5,3,0.6153846153846154,54.0,6.875,0
38465,38465,0.37,4,6,2,0.6153846153846153,57.0,6.524,0
38466,38466,1.58,4,1,1,0.6233062330623306,57.0,8.77,0
38467,38467,0.46,2,4,3,0.5996055226824457,55.0,7.137,0
38468,38468,0.24,2,5,5,0.6056860321384426,62.0,6.17,1
38469,38469,1.51,4,1,1,0.6179851250845166,57.0,8.933,0
38470,38470,2.03,3,1,1,0.6295609152752009,56.0,9.487,0
38471,38471,0.51,2,0,2,0.6259842519685039,59.0,6.835,1
38472,38472,1.59,4,2,4,0.6183769282360833,57.0,9.397,0
38473,38473,1.04,3,5,1,0.5922038980509745,58.0,8.408,1
38474,38474,1.01,3,6,2,0.6179245283018868,60.0,8.62,1
38475,38475,1.01,0,5,1,0.6748366013071895,60.0,7.936,1
38476,38476,0.72,2,5,3,0.5998286203941731,57.0,8.175,0
38477,38477,0.37,3,4,2,0.6244541484716157,59.0,6.673,1
38478,38478,0.52,4,6,5,0.6147934678194045,55.0,8.097,0
38479,38479,0.39,3,5,3,0.614240170031881,58.0,6.79,0
38480,38480,1.01,4,3,1,0.6145510835913313,57.0,8.366,0
38481,38481,0.82,2,3,2,0.633696563285834,55.0,7.97,0
38482,38482,0.9,3,5,3,0.6222583265637693,59.0,8.412,1
38483,38483,0.7,4,6,5,0.6132404181184669,56.0,8.62,0
38484,38484,0.58,4,3,2,0.6199813258636787,58.0,7.25,1
38485,38485,1.11,0,2,2,0.6572989851678377,61.0,8.552,1
38486,38486,1.03,4,3,4,0.6082317073170732,57.0,8.934,0
38487,38487,1.22,4,3,3,0.613933236574746,56.0,9.031,0
38488,38488,1.0,2,2,1,0.6339144215530903,61.0,8.274,1
38489,38489,0.35,4,1,2,0.6218302094818081,54.0,6.196,0
38490,38490,0.9,1,4,1,0.6316652994257589,59.0,8.044,1
38491,38491,0.39,2,2,5,0.623265741728922,57.0,6.664,0
38492,38492,0.32,2,4,4,0.6002239641657335,62.0,6.682,1
38493,38493,0.53,4,5,4,0.6091954022988505,57.0,7.438,0
38494,38494,0.92,2,6,1,0.6374695863746959,57.0,8.218,0
38495,38495,0.5,3,5,3,0.6200787401574803,58.0,7.352,1
38496,38496,1.31,4,3,3,0.6185421089879689,56.0,9.096,0
38497,38497,1.0,3,4,1,0.6162332545311269,61.0,8.401,1
38498,38498,0.31,3,3,3,0.5979614949037373,60.0,6.299,1
38499,38499,0.32,4,3,6,0.621160409556314,56.0,6.68,0
38500,38500,1.02,3,3,4,0.6102212051868803,61.0,8.872,1
38501,38501,1.01,4,3,2,0.6306729264475743,53.0,8.6,0
38502,38502,0.71,1,5,2,0.5840407470288626,61.0,7.853,1
38503,38503,0.41,2,5,2,0.6054279749478079,61.0,6.627,1
38504,38504,0.3,3,3,3,0.6264775413711583,62.0,6.446,1
38505,38505,0.37,3,3,3,0.6132177681473456,60.0,6.725,1
38506,38506,0.61,4,2,2,0.619047619047619,54.0,7.256,0
38507,38507,0.72,4,5,2,0.626421697287839,56.0,7.975,0
38508,38508,1.21,4,5,2,0.6228070175438596,54.1,8.886,0
38509,38509,0.51,4,6,7,0.6201550387596899,56.0,8.145,0
38510,38510,0.72,2,3,3,0.6197916666666666,56.0,7.855,0
38511,38511,0.7,3,2,3,0.6103781882145998,59.0,7.719,1
38512,38512,0.51,4,6,3,0.6146341463414634,57.0,7.488,0
38513,38513,0.3,4,5,3,0.6200466200466203,55.0,6.489,0
38514,38514,1.1,4,6,3,0.6165413533834586,56.0,9.245,0
38515,38515,0.61,2,5,2,0.6005459508644222,59.0,7.451,1
38516,38516,1.51,3,5,3,0.6219178082191781,58.0,9.529,1
38517,38517,0.72,4,1,6,0.6133796698523023,57.0,7.879,0
38518,38518,0.35,4,3,6,0.6098360655737706,56.0,6.935,0
38519,38519,2.5,4,0,1,0.6408450704225352,55.0,9.582,0
38520,38520,1.0,0,3,2,0.6575342465753424,55.0,8.103,0
38521,38521,0.91,1,3,2,0.643092105263158,60.0,8.097,1
38522,38522,1.12,3,4,5,0.6238670694864048,59.0,9.213,1
38523,38523,0.45,1,4,4,0.5870646766169154,62.2,7.042,1
38524,38524,1.41,4,3,4,0.604267033723331,57.0,9.316,0
38525,38525,0.3,2,3,5,0.6125290023201856,57.0,6.528,0
38526,38526,0.71,3,5,2,0.5892547660311959,61.0,7.753,1
38527,38527,0.3,2,3,4,0.6291079812206574,55.0,6.43,0
38528,38528,0.72,4,1,3,0.6168549087749782,56.0,7.882,0
38529,38529,1.15,4,3,2,0.6201780415430267,55.0,8.75,0
38530,38530,1.09,3,4,2,0.6273909716908951,58.0,8.573,1
38531,38531,0.61,2,2,5,0.6284658040665434,58.0,7.537,1
38532,38532,0.54,4,3,5,0.6183206106870229,56.0,7.593,0
38533,38533,1.51,1,2,1,0.6284530386740331,60.0,8.978,1
38534,38534,1.0,3,4,2,0.6190102120974077,60.0,8.62,1
38535,38535,0.32,4,6,3,0.6120591581342435,56.0,6.509,0
38536,38536,0.25,2,5,5,0.6301369863013697,55.0,6.354,0
38537,38537,0.85,4,2,1,0.6179129005751849,54.0,7.886,0
38538,38538,0.3,3,6,3,0.6048109965635738,58.0,6.815,0
38539,38539,0.34,4,5,3,0.6248600223964166,55.0,6.54,0
38540,38540,0.6,2,2,2,0.6040515653775322,63.0,7.228,1
38541,38541,1.03,4,1,1,0.6219135802469136,57.0,8.275,0
38542,38542,1.04,4,3,1,0.6144393241167435,57.0,8.402,0
38543,38543,1.0,1,4,2,0.6414790996784565,60.0,8.431,1
38544,38544,1.18,1,6,1,0.6067746686303388,63.0,8.55,1
38545,38545,0.91,2,0,1,0.6204673650282031,56.0,8.065,0
38546,38546,1.01,3,2,1,0.5943468296409473,59.0,8.312,1
38547,38547,1.8,4,2,4,0.622508038585209,56.0,9.614,0
38548,38548,1.0,1,6,7,0.6330708661417322,59.0,9.676,1
38549,38549,1.4,4,3,6,0.6080332409972298,57.0,9.625,0
38550,38550,0.31,3,4,3,0.6273148148148148,59.0,6.438,1
38551,38551,1.23,3,4,0,0.608507570295602,59.0,8.124,1
38552,38552,0.8,2,4,1,0.6096345514950167,57.0,7.927,1
38553,38553,0.4,4,3,5,0.6236786469344608,56.0,6.957,0
38554,38554,0.51,3,3,4,0.5963566634707574,58.0,7.514,0
38555,38555,1.01,3,4,1,0.621875,59.0,8.393,1
38556,38556,0.7,4,1,2,0.6251097453906935,55.0,7.654,0
38557,38557,0.36,4,3,6,0.6209150326797386,56.0,6.851,0
38558,38558,1.0,4,5,2,0.6167056986729119,57.0,8.622,0
38559,38559,0.4,1,4,2,0.635875402792696,56.0,6.532,0
38560,38560,0.58,2,2,6,0.6332703213610588,55.0,7.59,0
38561,38561,0.31,4,6,5,0.6095890410958904,56.0,6.749,0
38562,38562,0.32,3,4,3,0.5950782997762863,60.0,6.65,1
38563,38563,0.72,4,5,2,0.6224934612031386,58.0,8.019,1
38564,38564,0.73,4,6,5,0.6211072664359862,53.6,8.422,0
38565,38565,0.5,3,6,2,0.6226600985221675,58.0,7.384,1
38566,38566,1.05,4,4,3,0.5911477869467366,57.0,8.949,0
38567,38567,1.02,2,2,2,0.6281249999999999,58.0,8.503,1
38568,38568,0.68,2,5,1,0.6311111111111111,54.5,7.507,0
38569,38569,0.77,4,3,3,0.621160409556314,56.0,8.173,0
38570,38570,0.62,3,5,6,0.618705035971223,59.0,8.03,1
38571,38571,0.7,4,6,2,0.6178010471204188,55.0,8.152,0
38572,38572,0.42,3,3,2,0.6059979317476732,62.0,6.782,1
38573,38573,1.5,3,1,6,0.624229979466119,60.0,9.32,1
38574,38574,1.5,0,2,1,0.655438596491228,53.0,8.88,0
38575,38575,0.53,4,3,7,0.6274131274131275,56.0,7.667,0
38576,38576,0.5,3,4,2,0.6013579049466539,59.0,7.194,1
38577,38577,0.3,2,5,4,0.613953488372093,59.0,6.482,1
38578,38578,0.42,4,1,4,0.6150670794633643,56.0,6.648,0
38579,38579,1.01,4,6,5,0.611111111111111,57.0,9.311,0
38580,38580,0.33,4,2,4,0.6202247191011235,55.0,6.361,0
38581,38581,0.44,3,3,2,0.6106557377049179,59.0,6.898,1
38582,38582,0.7,2,1,2,0.6217891939769707,58.0,7.667,1
38583,38583,1.06,3,2,1,0.6255778120184899,58.0,8.302,1
38584,38584,0.75,4,5,2,0.6107784431137724,57.0,8.004,0
38585,38585,1.5,0,2,1,0.6457023060796646,59.0,8.74,1
38586,38586,0.52,2,4,2,0.6263414634146341,58.0,7.144,1
38587,38587,0.91,1,2,3,0.5691699604743083,61.0,8.102,1
38588,38588,0.91,0,4,0,0.6711635750421585,62.0,7.359,1
38589,38589,2.01,2,1,3,0.6254681647940075,58.0,9.669,1
38590,38590,0.53,4,5,5,0.6045627376425856,57.0,7.806,0
38591,38591,0.7,4,2,1,0.6160558464223385,54.0,7.654,0
38592,38592,0.77,3,6,3,0.6180257510729614,58.0,8.099,1
38593,38593,0.3,2,5,5,0.6193247962747381,59.0,6.671,1
38594,38594,1.39,4,3,7,0.6063535911602209,55.0,9.468,0
38595,38595,0.33,3,2,5,0.6155580608793686,58.0,6.501,0
38596,38596,1.51,1,6,2,0.6406685236768802,62.0,9.177,1
38597,38597,0.79,3,2,5,0.6256323777403036,58.0,7.947,0
38598,38598,0.38,4,4,3,0.6248648648648649,54.0,6.876,0
38599,38599,0.52,1,4,2,0.6378802747791952,56.0,7.126,0
38600,38600,0.5,4,4,6,0.6199407699901284,58.0,7.61,0
38601,38601,0.73,4,3,5,0.6128755364806867,57.0,7.953,0
38602,38602,0.24,4,2,6,0.6234413965087282,56.0,6.107,0
38603,38603,1.2,4,4,3,0.6226138032305433,55.0,9.028,0
38604,38604,2.05,3,5,1,0.6252307692307693,56.0,9.758,0
38605,38605,1.16,0,4,4,0.5778421433743665,67.0,8.867,1
38606,38606,1.07,3,2,2,0.6003016591251885,60.0,8.523,1
38607,38607,0.33,2,5,3,0.6062639821029082,58.0,6.515,1
38608,38608,0.3,2,1,6,0.605080831408776,60.0,6.314,1
38609,38609,0.4,4,4,7,0.6192468619246863,54.0,7.249,0
38610,38610,0.43,3,6,1,0.6264308012486992,58.0,6.823,1
38611,38611,0.44,4,5,3,0.6160081053698074,54.0,6.842,0
38612,38612,0.33,3,3,3,0.6134831460674158,61.0,6.541,1
38613,38613,1.01,1,4,2,0.5738461538461539,57.0,8.441,1
38614,38614,1.61,4,5,1,0.6130319148936171,59.0,9.325,1
38615,38615,0.9,2,6,2,0.625,59.0,8.404,1
38616,38616,0.53,4,6,7,0.6145038167938931,54.0,8.165,0
38617,38617,0.41,4,0,3,0.6173096976016684,55.0,6.457,0
38618,38618,0.52,4,2,3,0.6034482758620688,57.0,7.373,0
38619,38619,0.71,2,2,4,0.621172353455818,55.0,7.851,0
38620,38620,1.13,2,2,3,0.6173393124065769,56.0,8.635,0
38621,38621,1.51,3,0,1,0.5967741935483872,62.0,8.581,1
38622,38622,1.06,4,1,4,0.6129277566539925,57.0,8.64,0
38623,38623,2.02,3,2,1,0.6136783733826248,59.0,9.655,1
38624,38624,0.35,1,1,2,0.6356589147286821,56.0,6.157,0
38625,38625,0.42,3,6,3,0.6126687435098651,58.0,6.715,0
38626,38626,1.01,4,0,2,0.6290196078431373,56.0,8.247,0
38627,38627,0.38,4,3,4,0.6247288503253796,56.0,6.685,0
38628,38628,0.35,4,6,2,0.6205357142857142,57.0,6.399,0
38629,38629,0.91,1,6,2,0.640329218106996,59.0,8.119,1
38630,38630,0.3,4,3,4,0.6150289017341042,57.0,6.405,0
38631,38631,0.32,3,3,2,0.5961754780652417,60.0,6.417,1
38632,38632,0.8,3,5,3,0.6297872340425532,56.0,8.159,0
38633,38633,0.3,4,4,6,0.6168224299065421,58.0,6.702,0
38634,38634,1.5,1,0,3,0.6167582417582418,56.0,8.879,0
