carat,cut,color,clarity,depth,table,price_SQRT
1.0,0,6,5,0.6108918705603789,57.0,3.0438462510448847
2.0,3,0,1,0.5980271270036991,60.0,3.0633315197673268
0.53,4,3,1,0.6162679425837322,55.0,2.6581948762270984
0.91,1,2,3,0.5990338164251208,61.0,2.892749557082327
1.01,3,0,3,0.6234375,60.0,2.8460498941515415
0.75,4,6,1,0.6030664395229984,57.0,2.8126499960002134
0.41,2,5,1,0.6288117770767614,58.0,2.5546036874630866
1.4,3,2,2,0.6237762237762238,57.0,3.002498959200486
1.09,4,3,2,0.6220532319391635,56.0,2.91736182192062
0.42,4,3,5,0.6221294363256786,56.0,2.6468849616105343
1.01,3,5,1,0.5945121951219512,60.0,2.871062521088665
1.0,3,2,2,0.5902140672782875,60.0,2.896031767781562
1.01,2,3,3,0.6247049567269866,59.0,2.9551649700143647
1.01,4,4,3,0.6156225831399845,56.0,2.980939449234083
1.04,3,1,4,0.6163234172387491,56.0,2.914618328357934
1.31,4,2,1,0.6217765042979942,57.0,2.9656365252673833
0.76,2,4,3,0.6247848537005163,58.0,2.8430617298961343
0.41,1,4,5,0.6361702127659576,56.0,2.640075756488817
1.33,3,5,1,0.6248216833095578,58.0,2.9745587908125133
1.06,4,1,2,0.6221198156682027,56.0,2.8929223978530776
0.53,4,6,3,0.6118546845124283,57.0,2.752998365419057
0.54,4,5,3,0.6177311725452812,57.0,2.714958563219704
1.06,3,1,4,0.6129277566539925,57.1,2.9363242327781176
0.68,4,3,4,0.6174142480211081,55.0,2.7989283663573814
0.71,2,2,2,0.6294326241134751,58.0,2.777948883618991
0.95,3,1,1,0.6251993620414673,58.0,2.842885857715712
0.41,4,3,5,0.6246056782334385,55.0,2.642158208737698
1.53,2,3,2,0.6253405994550408,56.0,3.034303874037668
0.32,2,2,5,0.6208476517754868,58.0,2.5434228905158496
0.31,1,6,4,0.6166281755196305,61.0,2.5459772190654024
0.35,4,1,3,0.611171960569551,57.0,2.496397404260788
0.59,4,3,2,0.6152416356877323,57.0,2.6962937525425525
1.53,3,1,4,0.6243169398907104,59.0,3.0464733709651886
1.06,4,3,3,0.6158536585365854,56.0,2.9688381565858384
0.25,3,5,4,0.6153846153846155,60.0,2.514756449439985
1.2,3,2,2,0.6125730994152048,60.0,2.961756235749323
0.56,4,6,3,0.6114769520225777,56.0,2.76278844647939
0.55,4,1,6,0.6172839506172839,56.0,2.7153268679847735
1.01,2,5,4,0.6313328137178488,56.0,3.034139087121749
0.57,4,4,3,0.6162464985994397,56.0,2.7123790295605814
1.04,2,2,2,0.63125,58.0,2.8930952282978866
0.73,4,6,4,0.6147186147186147,58.0,2.888252066562058
0.78,2,1,4,0.6090604026845636,55.0,2.8105159668644473
0.51,1,5,3,0.6333333333333334,56.0,2.722498852157701
0.9,3,6,1,0.6103896103896104,61.0,2.846928169097352
0.33,4,3,6,0.6196868008948545,55.0,2.5944170828916464
2.0,3,0,4,0.6202134337727558,62.0,3.0618621784789726
0.44,4,2,7,0.613981762917933,55.0,2.6591351977663713
1.0,2,2,6,0.6234177215189873,60.0,2.950084744545485
1.01,1,4,1,0.6130030959752321,62.0,2.8811456054840408
1.73,2,3,4,0.6278613472858078,57.0,3.101128826733904
1.24,3,2,2,0.6007117437722419,58.0,2.958546940645019
0.53,4,6,1,0.6193672099712368,55.0,2.693139431964116
0.3,4,5,2,0.6238317757009346,57.0,2.4925890154616344
0.51,3,3,6,0.62426614481409,58.0,2.7593477490160603
0.74,4,1,4,0.6081771720613287,57.0,2.801249721106635
0.77,2,4,5,0.6353350739773717,59.0,2.852367437761131
1.31,2,6,3,0.5951219512195121,61.0,3.0413812651491097
0.5,2,5,0,0.6313686313686314,61.0,2.5649561399758865
2.35,3,1,1,0.5991902834008097,58.0,3.123779761762983
0.73,4,2,2,0.6263157894736842,57.0,2.7837025703188907
1.01,4,3,1,0.6277258566978193,56.0,2.8911935251726057
0.51,0,6,1,0.6646341463414634,58.0,2.647829299633947
1.12,3,1,2,0.6203288490284006,56.0,2.905684084686427
0.41,3,4,6,0.6182965299684543,59.0,2.6769385499110734
2.0,4,2,2,0.6407035175879396,54.0,3.134007019775163
0.3,1,3,3,0.6314553990610329,57.0,2.5029982021567654
1.16,3,2,1,0.6259314456035768,57.0,2.9177045772319032
1.12,3,4,4,0.617910447761194,59.0,2.992824752637548
0.36,4,3,2,0.618063112078346,55.0,2.56632032295269
0.24,1,4,7,0.6511627906976744,58.0,2.4895782775401942
0.47,4,2,1,0.6182902584493042,54.0,2.5810850431553005
1.06,4,3,3,0.6177370030581041,57.0,2.956179967458003
0.77,4,6,1,0.6059071729957805,56.0,2.8278967449325303
1.11,4,4,1,0.6205860255447033,57.0,2.8894636180440134
0.43,2,6,2,0.6285119667013528,56.0,2.5754611237601703
0.33,4,6,4,0.6169265033407572,55.0,2.629638758460941
0.7,1,2,3,0.6387900355871887,59.0,2.784600509947522
0.77,2,2,4,0.6279271465741544,58.0,2.8271894170713074
0.51,3,0,3,0.6152343750000001,58.0,2.6321094202179363
0.3,3,2,5,0.6196531791907516,58.0,2.5795348417883406
0.31,4,4,4,0.6104783599088838,56.0,2.542636427018224
1.04,3,5,1,0.61526599845798,58.0,2.876108481959608
0.5,4,4,4,0.6143277723258095,58.0,2.71624741141156
0.31,4,2,5,0.6114942528735633,56.0,2.5373214222876848
1.0,1,1,6,0.5651180502665651,62.0,2.898275349237888
1.31,4,4,2,0.6157112526539278,55.0,3.023408672343188
1.88,2,2,3,0.6305041480536057,55.0,3.0693647551244214
0.41,2,2,2,0.6328042328042329,56.0,2.602883016964074
0.35,4,6,2,0.623059866962306,57.0,2.543226297441893
0.55,3,2,1,0.62320230105465,56.0,2.669831455354439
0.71,2,2,2,0.6244503078276165,58.0,2.7636931812341254
1.2,2,6,1,0.625920471281296,57.0,2.933257574779276
1.04,3,4,1,0.6022813688212928,58.0,2.908436005828562
0.4,4,3,3,0.6227417640807652,57.0,2.6347675419285097
0.44,2,1,4,0.6174358974358974,57.0,2.588628980754098
1.18,4,1,5,0.6271312083024463,55.0,2.9676590100616345
0.34,4,5,4,0.607538802660754,57.0,2.586696735220424
0.3,1,5,6,0.6352941176470589,57.0,2.5793410011086166
0.62,3,1,3,0.6186131386861313,59.0,2.6884940022250374
1.01,2,4,1,0.6206896551724138,58.0,2.8937864468547088
1.18,3,2,2,0.6178861788617885,58.0,2.940748204114048
0.3,1,6,5,0.6164705882352941,63.0,2.5647611974606916
0.51,4,2,4,0.6207565470417072,56.0,2.723784132415783
1.01,4,3,2,0.6259780907668231,56.0,2.940748204114048
0.33,3,3,6,0.6148648648648649,59.0,2.635716221447218
0.86,2,5,3,0.6232481450948063,56.0,2.906544339933592
0.36,3,5,4,0.612691466083151,58.0,2.6453733195902616
2.31,2,1,1,0.6285032796660703,58.0,3.121698255757593
1.03,1,6,1,0.6382306477093207,54.0,2.861992313057462
0.41,3,5,2,0.6098843322818086,61.0,2.6143832924802743
0.77,3,3,5,0.6077441077441078,59.0,2.846225570821821
1.0,4,4,3,0.6210691823899371,57.0,2.9475413483104864
1.51,1,1,2,0.638830897703549,63.0,2.9839571042493223
1.01,3,2,2,0.6221877424359968,54.0,2.9080921580995334
0.51,4,3,6,0.6098741529525653,57.0,2.7667670664513846
0.3,2,6,3,0.6276346604215458,57.0,2.5622255950637913
0.59,2,5,4,0.6119815668202764,58.0,2.7741665415039525
1.23,2,1,3,0.5974212034383953,58.0,2.9434673431176366
0.32,4,2,3,0.6078212290502795,56.0,2.5019992006393608
2.01,1,2,2,0.6278924327704815,59.0,3.1006450941699213
0.52,4,5,3,0.6146435452793835,56.0,2.726719640887196
0.23,2,5,3,0.6084788029925188,58.0,2.448673110074107
0.77,4,1,2,0.6175972927241963,55.0,2.795353287153522
0.59,4,6,7,0.6092592592592593,60.0,2.9154759474226504
0.23,2,3,6,0.6126582278481012,59.0,2.4547912334860573
1.11,4,0,4,0.6134328358208956,55.0,2.9189039038652846
0.41,2,6,3,0.6211962224554041,56.0,2.569824896758532
1.26,4,3,1,0.6092526690391459,55.0,2.9477109763340095
0.7,1,4,3,0.637915543575921,60.0,2.781366570590795
0.96,2,2,3,0.6116352201257862,57.0,2.8856541719339828
0.39,2,1,3,0.6023084994753409,61.0,2.5583197610932062
0.33,4,2,7,0.6214689265536723,55.0,2.601153590236455
0.32,3,2,6,0.6150341685649202,59.0,2.6157216977346804
0.28,4,1,3,0.6230677764565993,56.0,2.4941932563456266
0.39,4,6,2,0.6056782334384857,55.0,2.567489045740994
1.02,0,2,2,0.6455194290245837,55.0,2.878714991102801
1.03,0,5,0,0.7816091954022989,54.0,2.6720778431774774
0.73,3,5,4,0.626421697287839,60.0,2.8220559881051264
1.21,0,2,3,0.6452095808383234,56.0,2.9197602641312868
0.3,4,5,5,0.6203703703703703,56.0,2.57079754162011
0.93,4,5,2,0.5957779515246286,57.0,2.9077482697097423
0.42,2,5,1,0.6290491118077325,56.0,2.559492137124082
0.71,3,3,4,0.60801393728223,59.0,2.809982206349357
0.57,1,5,6,0.5905292479108636,65.0,2.8289574051229547
0.37,3,4,3,0.6187363834422658,59.0,2.571964229922337
1.39,2,1,4,0.6222845129642608,57.0,2.9956635325082823
0.91,3,2,1,0.6214689265536723,56.0,2.85657137141714
0.73,0,5,5,0.5745393634840871,59.0,2.8715849282234367
0.92,4,2,3,0.6084193804606831,58.0,2.90551200307278
0.52,4,6,3,0.6170212765957447,56.0,2.740072991728505
0.54,2,5,1,0.6256015399422521,57.7,2.6745093007877165
0.96,4,3,1,0.620253164556962,58.0,2.8774989139876315
1.22,3,6,1,0.6178623718887262,58.0,2.939047464740915
1.01,3,2,3,0.5805471124620061,60.0,2.8943047524405583
1.01,2,3,0,0.6298342541436465,60.0,2.7664056101736056
0.32,4,1,2,0.6074240719910011,57.0,2.463331078032346
0.81,3,3,1,0.625,57.0,2.7982137159266447
0.61,2,6,2,0.5849731663685153,58.0,2.740620367726986
1.27,3,1,1,0.6135057471264367,59.0,2.9267729669381604
1.07,1,4,1,0.6153846153846154,65.0,2.898275349237888
0.31,2,4,4,0.6040723981900452,55.0,2.5524498036200436
0.41,2,4,4,0.5855670103092784,61.0,2.629638758460941
0.73,4,5,4,0.6279271465741544,57.0,2.8478061731796283
0.5,4,2,2,0.6168958742632613,58.0,2.6347675419285097
1.11,4,3,5,0.6172284644194757,56.0,3.0303465148395157
1.51,1,5,2,0.6355525051475635,56.0,3.0713189349203054
1.3,4,2,4,0.6218727662616154,57.0,2.94838939083697
1.56,4,3,2,0.612,56.0,3.0595751339033987
0.34,4,2,5,0.6183035714285714,54.0,2.555582125465742
1.23,4,1,3,0.6242690058479532,58.0,2.971026758546614
0.36,3,3,2,0.6184210526315789,59.0,2.5563646062328433
0.82,3,5,1,0.607615894039735,60.0,2.818865019826242
0.4,4,3,1,0.6176470588235294,56.0,2.546173599737457
0.38,3,3,2,0.6240520043336945,59.0,2.5982686543157927
0.76,2,1,2,0.6197424892703863,56.0,2.78621607202313
0.39,4,3,4,0.6224598930481283,54.3,2.597883754135277
0.77,0,0,4,0.6127659574468085,66.0,2.7573538039214336
0.31,2,3,2,0.624277456647399,55.0,2.4770950728625656
0.78,4,4,3,0.6041841004184101,58.0,2.858146252381078
0.41,4,5,6,0.6166666666666666,56.0,2.6870057685088806
1.13,4,4,0,0.6220886551465064,55.0,2.858671019897183
2.1,3,1,3,0.5917513448894202,60.0,3.086907837950463
0.71,3,5,2,0.6029539530842746,60.0,2.8090923801114123
0.4,3,4,3,0.6255319148936171,58.0,2.642915057280502
1.08,2,2,3,0.6222222222222221,57.0,2.923696290656743
1.51,2,3,1,0.6319396847155586,55.0,3.009318859808644
0.42,3,5,1,0.5847715736040608,60.0,2.5888221259870288
0.53,1,6,2,0.6381322957198442,56.0,2.7202941017470885
0.4,2,0,2,0.6136125654450262,58.0,2.5029982021567654
0.6,2,2,2,0.6309859154929578,60.0,2.691839519733671
0.7,3,2,5,0.5883361921097771,58.0,2.7996428343629836
0.73,2,3,2,0.6083976006855184,56.0,2.792310870945425
0.32,2,2,5,0.6285714285714286,57.0,2.5434228905158496
2.02,2,0,1,0.6353383458646616,57.0,3.057449917823676
2.41,3,1,1,0.6066897347174164,59.0,3.0846393630374362
0.73,2,6,2,0.6215277777777778,57.0,2.7739863013360395
2.07,2,0,3,0.6136919315403423,56.0,3.083828789021855
0.91,3,5,4,0.6062052505966588,58.0,2.9218145047213384
1.26,4,2,2,0.6096866096866097,56.0,2.971531591620725
1.01,0,5,1,0.6785714285714285,57.0,2.8211699700656108
0.7,2,6,4,0.626865671641791,58.0,2.8158480072617555
0.71,2,1,6,0.6299911268855368,58.0,2.8005356630473393
1.2,2,2,1,0.6152716593245228,58.0,2.946183972531247
1.01,1,2,2,0.6339144215530903,59.0,2.9096391528847696
1.0,1,3,3,0.5668934240362812,62.0,2.9127306775601483
1.33,4,1,3,0.6258890469416786,55.0,2.9831191729463304
0.7,1,5,4,0.6356311548791406,58.0,2.8273662656260155
0.41,4,1,6,0.6206896551724138,54.5,2.6061465806819077
0.5,4,5,3,0.608357628765792,57.0,2.734593205579214
2.28,1,0,1,0.6363091671659676,57.0,3.018774585821207
0.41,3,4,2,0.5977249224405378,59.0,2.622212806009459
0.51,2,4,2,0.6285714285714287,56.0,2.6788057040405153
1.55,4,5,2,0.6229729729729729,56.0,3.073271872125862
0.3,1,2,2,0.6365795724465558,56.0,2.458251411064377
1.01,2,3,4,0.6093023255813954,60.0,2.967322024991558
0.7,4,6,3,0.6143106457242582,55.0,2.8495613697550013
0.3,2,0,2,0.6338028169014085,54.0,2.471639132235934
0.72,2,4,2,0.6305676855895197,55.0,2.784780063128864
0.3,4,2,5,0.6260257913247361,55.0,2.5795348417883406
1.19,4,1,2,0.6378539493293591,57.0,2.9293343953874573
0.71,1,1,2,0.6364444444444445,63.0,2.7219478319762116
0.91,3,1,3,0.6266233766233766,58.0,2.8605943438383568
0.33,4,3,7,0.6126126126126127,57.0,2.6252618916976647
0.34,4,3,6,0.6131868131868132,55.0,2.6
1.91,0,2,1,0.6455368693402328,56.0,2.9664793948382653
0.92,0,5,2,0.6683291770573565,55.0,2.8996551519103093
1.0,2,6,2,0.6032482598607889,58.0,2.9549957698785287
0.7,0,1,3,0.6467391304347826,60.0,2.7673091623452555
0.5,3,2,2,0.6210317460317462,60.0,2.6657081610709
0.43,4,4,6,0.6028513238289206,59.0,2.6720778431774774
1.82,2,3,2,0.627349319507453,58.0,3.101128826733904
0.31,1,2,6,0.6373117033603709,56.0,2.5820534463871967
1.01,0,5,2,0.656451612903226,59.0,2.8844410203711917
0.27,4,1,4,0.6203592814371256,56.0,2.463331078032346
0.8,3,2,2,0.6252100840336136,55.0,2.8008927148321834
0.33,3,1,5,0.6136618141097425,58.0,2.5221022976873875
1.11,3,0,2,0.595900439238653,58.0,2.857796353836291
0.77,4,5,1,0.624465355004277,56.0,2.809270367906941
0.9,2,2,3,0.6262295081967213,57.0,2.9063723092542704
1.02,4,5,1,0.6287051482059283,57.0,2.9113570718824584
0.37,3,6,5,0.6071044133476857,59.0,2.6353367906208875
0.4,1,5,1,0.6305732484076434,57.0,2.536335939894398
0.73,4,3,4,0.6072041166380789,57.0,2.8521921393903322
0.7,2,1,0,0.631578947368421,59.0,2.6681454233230992
0.57,4,4,3,0.622889305816135,55.0,2.720477899193449
0.54,4,5,1,0.6058879392212725,57.0,2.6832815729997477
1.03,2,0,4,0.6338028169014084,58.0,2.892230972795914
0.3,4,6,2,0.6203703703703703,56.0,2.512767398706056
1.01,2,5,2,0.6335697399527186,58.0,2.9402380855978314
1.38,3,3,1,0.5915300546448087,59.0,2.9701851794122196
1.0,1,6,2,0.6405750798722044,56.0,2.958546940645019
0.56,4,4,2,0.6104868913857677,55.9,2.725802634087802
0.43,4,6,1,0.6255144032921811,56.0,2.563981279182826
0.31,4,5,1,0.6130884041331802,55.0,2.4647515087732477
0.9,0,6,1,0.6694630872483222,57.0,2.8225874654295477
1.31,2,1,1,0.6085106382978723,58.0,2.939387691339814
0.8,3,4,4,0.6051537822111388,59.0,2.8715849282234367
0.51,4,4,1,0.6143410852713178,56.0,2.6756307667538883
0.91,2,6,1,0.6204673650282031,62.0,2.8548204847240397
1.7,3,2,1,0.6206443129520052,56.0,2.9908192857476363
1.64,1,1,2,0.5786082474226805,61.0,3.0364452901377956
0.56,4,1,6,0.6104868913857677,55.0,2.731849190566712
1.02,4,5,2,0.6036866359447005,55.0,2.927627025425199
1.01,1,4,2,0.6356466876971609,58.0,2.9149614062625253
0.52,4,6,2,0.6296296296296297,57.0,2.716799587750263
0.4,1,4,6,0.5919003115264798,64.0,2.6758176320519302
1.7,3,4,1,0.618421052631579,60.0,3.0408880281917647
2.05,3,3,1,0.6012121212121212,59.0,3.1148033645801783
1.01,3,3,5,0.6241134751773049,59.0,2.9863020610782156
0.71,2,4,2,0.64,58.0,2.7856776554368237
0.33,4,5,6,0.6085011185682326,56.0,2.6252618916976647
1.51,3,5,1,0.610655737704918,60.0,3.026549190084311
0.24,2,0,5,0.6278481012658228,57.0,2.4118457662130885
0.52,4,2,3,0.6174496644295303,55.0,2.726169473822198
1.01,3,5,3,0.6201550387596899,59.0,2.9703535143144157
0.26,2,5,5,0.6053268765133172,55.0,2.5187298386289867
1.22,2,3,2,0.6341463414634145,56.0,2.9609120216581917
2.08,3,4,1,0.6203076923076923,60.0,3.0831801763763336
0.3,1,1,2,0.6409356725146199,57.0,2.4431536996267753
1.08,4,4,3,0.6187594553706506,55.0,2.9780866340655705
0.38,4,3,2,0.6196581196581197,54.0,2.622212806009459
0.32,4,4,4,0.6194285714285714,56.0,2.608064416382387
0.38,3,4,4,0.6091586794462193,58.0,2.614956978613606
1.02,3,5,6,0.6153846153846153,59.0,3.0513931244597114
1.01,3,4,1,0.6182669789227166,56.0,2.8906746617355608
0.51,4,4,5,0.6040268456375839,56.0,2.7691153822114383
0.95,3,4,1,0.6238973536487571,59.0,2.8872131892189743
1.2,2,4,2,0.6333333333333333,58.0,2.974390693906905
0.7,4,2,2,0.6198419666374012,55.0,2.7729046142988762
0.26,4,2,4,0.62227602905569,55.0,2.485558287387363
0.31,4,5,2,0.6208476517754868,56.0,2.523093339533835
0.42,3,2,2,0.6198952879581151,59.0,2.6076809620810595
1.12,3,6,1,0.5948339483394834,59.0,2.9063723092542704
0.53,4,6,7,0.6216216216216217,55.0,2.8715849282234367
0.9,3,1,3,0.5859065716547902,60.0,2.824889378365107
1.12,4,6,2,0.6121530382595649,58.0,2.978925980953538
1.25,3,1,2,0.5971428571428571,59.0,2.9312113536898017
1.2,3,4,2,0.6100217864923748,62.0,2.9700168349691216
1.03,2,3,3,0.5875281743050338,63.0,2.9708584617918103
0.31,3,4,3,0.6180555555555555,59.0,2.5373214222876848
1.35,2,3,3,0.6277580071174377,59.0,3.0229125028687154
0.32,3,2,2,0.612756264236902,60.0,2.471234509309062
1.05,0,2,0,0.6181254841208366,57.0,2.7817260828485613
1.14,1,5,2,0.6077265973254086,64.0,2.9466930617219025
0.41,3,4,5,0.6236786469344608,58.0,2.661390613946025
0.71,1,1,6,0.6344463971880493,57.0,2.8005356630473393
1.02,3,3,1,0.6254886630179829,59.0,2.892058090702882
1.28,4,6,2,0.6145092460881936,55.0,3.027209936558745
1.16,4,3,3,0.6233183856502242,57.0,2.9802684442848433
0.62,3,3,2,0.6259259259259259,60.0,2.7105350025410115
1.52,4,3,6,0.6235534377127298,55.0,3.1109484084439587
1.24,0,6,2,0.5563282336578582,67.0,2.982281006209844
1.3,3,2,2,0.5986013986013986,59.0,2.9869717106126066
0.5,1,6,2,0.6351084812623274,57.0,2.657818654460834
1.0,3,6,3,0.5958747135217723,60.0,2.97237278954037
0.24,4,4,5,0.6100861008610087,56.0,2.55323324433942
0.25,2,5,5,0.6217228464419476,61.0,2.511175023768754
2.6,4,0,1,0.6249288560045533,56.0,3.1333687941255812
0.3,2,2,5,0.634319526627219,57.0,2.5795348417883406
0.46,4,3,7,0.6107784431137725,56.0,2.7557213211789033
0.9,1,4,1,0.6314076484947112,57.0,2.8446440902158567
0.61,4,5,4,0.6163753449862005,57.0,2.7709204246964583
1.01,2,5,1,0.6343402225755167,59.0,2.8924038445555973
2.01,2,5,1,0.6195786864931846,61.0,3.121217711086492
0.8,2,2,3,0.6118038237738985,53.0,2.8247123747383553
0.34,4,4,3,0.6136865342163356,55.0,2.5984610830258745
0.55,2,5,2,0.6104265402843602,61.0,2.7105350025410115
1.01,1,5,1,0.6320754716981132,59.0,2.899482712485108
1.01,4,4,4,0.6134779240898528,57.0,2.9893143026453406
1.1,4,4,3,0.5859030837004405,57.0,2.9405781744412103
0.36,4,5,3,0.6276243093922651,56.0,2.6307793522072505
0.4,3,0,2,0.6136125654450262,58.0,2.5524498036200436
0.7,2,2,1,0.6003460207612458,60.0,2.7638740926460454
1.7,2,2,3,0.6329787234042553,58.0,3.0757112998459397
0.36,3,4,4,0.6182618261826183,58.0,2.642915057280502
0.32,4,4,3,0.6145124716553287,56.0,2.5921033929995927
1.5,2,3,3,0.6072157930565011,59.0,3.136239786751007
0.92,2,2,4,0.6289409862570735,58.0,2.8894636180440134
0.7,4,4,5,0.6149825783972125,56.0,2.8979302959181057
0.7,0,6,2,0.6463742166517458,57.0,2.783522947633089
0.53,4,4,3,0.6229508196721311,55.0,2.7121946832777324
0.27,4,4,3,0.6093189964157705,57.0,2.5215074856125255
0.32,4,4,6,0.6081081081081082,56.0,2.6092144411680693
0.33,4,3,3,0.621773288439955,56.0,2.5711864965420146
0.32,0,4,2,0.6444188722669734,54.0,2.5412595302329906
1.29,3,2,1,0.6012884753042234,58.0,2.94737171052448
1.02,4,3,2,0.6049004594180706,59.0,2.914275210065103
0.31,4,2,3,0.6169724770642202,55.0,2.5276471272707353
0.7,2,3,2,0.6059027777777778,57.0,2.7607969863791144
0.3,3,3,4,0.6231038506417735,59.0,2.5795348417883406
0.26,4,2,4,0.6183574879227053,56.0,2.4708298201211676
0.9,1,1,3,0.6377759607522485,55.0,2.84657689163669
0.5,2,6,3,0.633761105626851,57.0,2.733495930123182
1.01,3,3,2,0.6263736263736265,60.0,2.8939592256975564
2.16,2,4,1,0.6237206502107164,59.0,3.1360803561133443
1.74,3,3,4,0.6240208877284595,58.0,3.129376934790694
0.55,2,6,1,0.631578947368421,56.0,2.6871918427979793
0.41,4,6,2,0.6232948583420777,56.0,2.569046515733026
0.3,4,5,3,0.6177156177156177,57.0,2.5302173819654312
0.26,2,4,6,0.6187576126674786,55.0,2.547155275989275
1.21,2,3,1,0.595959595959596,60.0,2.936494508763808
0.9,2,2,6,0.6225490196078431,59.0,2.9177045772319032
0.71,1,5,2,0.6321334503950834,57.0,2.7967838672303587
0.31,2,2,3,0.6351039260969977,57.0,2.538306522073329
0.83,4,1,2,0.6193656093489148,57.0,2.84710379157487
0.51,3,6,2,0.6159844054580897,58.0,2.712563363315224
0.42,4,6,5,0.6255230125523014,56.0,2.6899814125751873
0.71,2,5,2,0.6348364279398763,57.0,2.8098042636454235
0.5,3,3,5,0.6140350877192983,57.0,2.748454110950372
1.17,0,1,0,0.6535849056603774,62.0,2.8255972819918975
1.02,2,2,3,0.600153491941673,63.0,2.9043071462915213
2.37,4,0,3,0.6222222222222222,57.0,3.1119125951735853
1.01,0,5,0,0.6448,58.0,2.816558183315232
0.41,3,4,5,0.6104166666666667,59.0,2.64896206088347
1.02,1,2,1,0.6140757927300852,60.0,2.9010342983149995
1.0,0,1,2,0.6581673306772908,56.0,2.824358334206196
0.32,3,5,2,0.6194285714285714,59.0,2.5649561399758865
0.7,4,2,6,0.6050129645635264,58.0,2.8264819122011025
0.71,4,1,3,0.6233538191395961,58.0,2.786754384584332
0.75,4,3,2,0.6219931271477663,57.0,2.7939219745726613
0.5,3,3,4,0.5941747572815533,60.0,2.73221521846285
1.19,4,2,2,0.618556701030928,56.4,2.957025532524195
0.42,3,4,2,0.617616580310881,58.0,2.6267851073127395
0.31,3,3,6,0.5986238532110092,62.0,2.6368541863364383
0.7,1,4,2,0.6309204647006255,64.0,2.7714617081965973
1.5,2,1,3,0.6332417582417583,55.0,3.0270447634615514
0.72,2,4,5,0.636123348017621,59.0,2.852542725359254
0.7,2,4,3,0.6358792184724689,57.0,2.8160255680657444
1.07,4,3,5,0.624712202609363,55.6,3.00266548253381
