carat,cut,color,clarity,depth,table,price
0.36,Premium,G,VS1,0.6232044198895027,59.0,6.837
0.4,Ideal,E,VVS2,0.6217070600632245,56.0,7.121
0.7,Premium,G,VVS2,0.5929734361610969,54.0,8.146
0.78,Fair,H,VS2,0.5483870967741935,67.0,7.898
2.0,Ideal,H,SI2,0.597213809812235,57.0,9.392
0.5,Ideal,H,SI2,0.6288557213930348,57.0,6.865
0.9,Very Good,I,SI2,0.6151342554922702,61.0,8.025
0.3,Premium,F,VS2,0.6066897347174164,58.0,6.654
0.37,Very Good,F,VS2,0.592274678111588,61.0,6.545
0.76,Ideal,G,VS1,0.5940099833610649,57.0,7.997
0.82,Ideal,D,SI2,0.6212624584717609,57.0,8.119
2.02,Ideal,I,VS2,0.6147239263803682,58.0,9.681
2.02,Premium,H,SI1,0.6205607476635514,61.0,9.756
0.55,Very Good,E,SI2,0.5964585274930103,57.0,7.043
0.51,Premium,D,VS2,0.5969289827255279,58.0,7.54
0.5,Premium,E,SI1,0.63,59.0,7.255
0.9,Premium,H,SI1,0.6200657894736842,62.0,8.21
1.01,Good,D,SI1,0.6412092283214001,60.0,8.499
0.5,Fair,E,SI1,0.6653019447287616,58.0,7.001
0.37,Very Good,F,VS2,0.5970149253731344,62.0,6.545
1.54,Very Good,F,VS1,0.6325136612021858,58.0,9.685
0.3,Ideal,J,VS2,0.6187717265353418,56.0,6.446
0.31,Ideal,G,VS1,0.6226851851851851,54.0,6.373
0.4,Good,E,SI1,0.6389776357827476,55.0,6.532
1.04,Good,D,SI2,0.5759162303664921,63.0,8.341
0.5,Fair,E,SI2,0.652482269503546,57.0,7.04
1.21,Good,F,VS2,0.6350148367952523,55.0,8.96
0.34,Premium,H,VVS1,0.6111111111111112,59.0,6.903
1.12,Premium,G,SI2,0.6122754491017964,58.0,8.315
0.54,Good,D,VS2,0.6090225563909775,60.0,7.405
1.11,Very Good,H,SI1,0.6249056603773584,58.0,8.582
1.13,Premium,H,SI2,0.6113602391629297,59.0,8.438
0.46,Very Good,D,SI2,0.6197757390417942,60.0,6.738
1.04,Premium,F,VS2,0.616692426584235,59.0,8.822
1.12,Ideal,G,VS1,0.6159582401193139,55.0,8.951
0.74,Fair,E,SI1,0.6601597160603372,56.0,7.635
0.71,Ideal,I,VVS1,0.6235807860262009,55.0,7.847
1.07,Good,G,SI1,0.6306027820710973,59.0,8.489
1.31,Very Good,I,VS1,0.62339514978602,58.0,8.837
0.42,Very Good,H,VS2,0.6213389121338914,57.0,6.65
0.34,Ideal,H,VVS2,0.6220735785953176,55.0,6.531
0.41,Premium,E,VS1,0.6041666666666665,58.0,7.05
0.81,Premium,G,VS2,0.6144879267277269,60.0,8.069
0.31,Ideal,E,VS2,0.6086956521739131,57.0,6.613
0.42,Ideal,E,VVS1,0.6155440414507773,56.0,7.244
0.4,Premium,D,SI2,0.6157112526539278,59.0,6.751
0.7,Very Good,I,SI1,0.6353149955634428,59.0,7.6
0.56,Premium,D,SI1,0.6139359698681731,58.0,7.503
1.21,Very Good,I,SI2,0.6197802197802198,56.0,8.539
1.04,Ideal,F,VS1,0.6301158301158302,56.0,8.901
1.04,Very Good,E,IF,0.6355140186915889,58.0,9.33
1.2,Premium,F,I1,0.6285714285714286,58.0,7.766
0.53,Very Good,E,SI1,0.6361867704280155,57.0,7.267
0.3,Premium,F,IF,0.615916955017301,58.0,6.853
0.41,Very Good,F,SI1,0.6193952033368092,55.0,6.645
0.33,Good,G,VS1,0.6309794988610478,57.0,6.501
1.12,Premium,F,SI2,0.6050295857988166,59.0,8.445
0.73,Ideal,H,SI1,0.628372497824195,57.0,7.754
0.41,Premium,E,SI1,0.614900314795383,61.0,6.807
1.01,Premium,F,SI2,0.6161063330727131,58.0,8.411
2.04,Premium,I,SI1,0.5878136200716845,60.0,9.601
1.02,Good,H,SI2,0.5850556438791733,64.0,8.139
0.72,Very Good,G,VVS2,0.6012058570198106,60.0,8.146
0.37,Ideal,G,VS2,0.6254071661237784,53.0,6.504
1.0,Very Good,F,SI2,0.6240126382306477,56.0,8.27
1.06,Very Good,D,VS2,0.6279602750190986,55.0,8.902
0.3,Premium,E,VS2,0.6004566210045661,60.0,6.738
0.31,Ideal,D,VVS1,0.6206896551724139,54.0,6.839
0.5,Fair,G,VS1,0.6680327868852459,56.0,7.22
1.01,Good,F,VS2,0.6076146076146076,61.0,8.744
0.62,Fair,F,VS1,0.6016114592658907,64.0,7.642
0.7,Ideal,H,VS2,0.6141732283464567,54.0,7.689
0.51,Ideal,G,VVS2,0.6262230919765167,57.0,7.536
0.45,Very Good,H,VVS1,0.6225839267548322,57.0,7.15
0.89,Ideal,D,SI2,0.6078588612670409,56.0,8.341
0.44,Ideal,F,VVS2,0.6093117408906883,55.0,7.133
2.01,Fair,I,SI2,0.6670934699103712,58.0,9.279
1.05,Ideal,G,VS1,0.6100151745068285,56.0,8.926
0.6,Ideal,D,VVS1,0.6247689463955637,55.0,8.345
0.57,Ideal,I,VS1,0.6103896103896104,56.0,7.418
0.32,Premium,E,SI1,0.6159090909090909,56.0,6.579
1.57,Premium,J,VS2,0.5994694960212201,57.0,8.799
0.41,Ideal,E,VS2,0.6226415094339623,54.0,6.774
0.6,Ideal,H,SI1,0.6136986301369863,55.0,7.476
1.0,Premium,H,SI2,0.6265822784810127,58.0,8.343
0.3,Ideal,E,VS2,0.6210892236384705,55.0,6.489
0.31,Very Good,G,VS2,0.6289017341040464,57.0,6.299
0.59,Very Good,D,VS2,0.6320754716981132,57.0,7.575
0.26,Very Good,D,VS2,0.6079613992762365,59.0,5.999
1.02,Ideal,H,SI2,0.620094191522763,56.0,8.22
1.03,Ideal,E,SI2,0.6234567901234568,56.0,8.486
0.5,Good,E,VS2,0.6331360946745561,56.0,7.249
0.7,Very Good,F,VS2,0.6132404181184669,54.0,7.982
0.51,Ideal,D,VS2,0.6165853658536585,55.0,7.54
0.63,Ideal,G,IF,0.6188747731397459,56.0,8.121
2.6,Fair,G,SI2,0.646064139941691,57.0,9.743
1.0,Ideal,H,I1,0.6132295719844357,57.0,8.033
1.24,Very Good,H,SI1,0.6083815028901735,60.0,8.861
0.41,Premium,G,VS2,0.6259220231822972,59.0,6.718
1.02,Premium,H,VS2,0.6174183514774495,58.0,8.599
0.42,Ideal,I,VVS1,0.6198347107438017,55.0,6.784
0.32,Premium,F,VS2,0.6134549600912201,60.0,6.719
0.31,Premium,G,SI1,0.6038592508513054,58.0,6.385
0.7,Very Good,I,VVS2,0.6301853486319505,58.0,7.769
1.04,Premium,G,SI2,0.6091603053435115,58.0,8.361
1.01,Good,F,VS1,0.6398739164696611,56.0,8.663
0.54,Ideal,D,VS2,0.6121673003802282,56.0,7.519
1.3,Premium,H,SI2,0.612625538020086,58.0,8.536
0.31,Very Good,I,VVS1,0.6283084004602991,55.0,6.347
2.53,Premium,H,SI2,0.5970654627539503,59.0,9.775
1.7,Premium,F,VS1,0.5849903784477228,60.0,9.82
1.52,Premium,E,SI1,0.6240652617267165,59.0,9.284
0.67,Good,F,VS2,0.5798101811906816,62.0,7.745
0.32,Ideal,F,VVS1,0.6133032694475761,55.0,6.75
1.54,Ideal,I,SI1,0.6347469220246237,61.0,9.205
1.01,Good,H,SI2,0.6393054459352802,58.0,8.266
1.7,Premium,F,SI2,0.6024563671622496,61.0,9.036
0.3,Premium,G,VS1,0.5963302752293579,59.0,6.405
0.32,Very Good,G,SI1,0.6202964652223489,58.5,6.292
2.13,Premium,F,SI2,0.6239316239316238,58.0,9.53
0.3,Ideal,E,VVS2,0.6173410404624279,53.8,6.658
0.4,Premium,G,VVS2,0.6269925611052073,59.0,6.957
0.73,Ideal,G,VVS2,0.6220677671589923,55.0,8.048
1.06,Ideal,D,IF,0.6115326251896814,57.0,9.669
1.5,Premium,G,I1,0.6028513238289206,61.0,8.685
0.9,Ideal,I,VS2,0.6209677419354839,53.0,8.333
0.39,Ideal,G,VVS1,0.6217948717948719,54.7,6.916
1.55,Premium,J,VS2,0.6065464261857048,59.0,8.976
0.34,Ideal,G,VVS2,0.6210762331838564,55.0,6.653
0.31,Ideal,H,VVS2,0.6245694603903559,55.0,6.438
1.51,Ideal,G,VS1,0.6112237998647735,57.0,9.594
0.25,Ideal,H,VVS1,0.6017052375152253,56.0,6.263
0.36,Very Good,E,VS2,0.6225165562913908,58.0,6.671
0.75,Very Good,E,VS2,0.6280276816608997,55.0,8.073
0.31,Ideal,J,VS2,0.6221198156682028,55.0,5.981
1.0,Ideal,E,SI1,0.6149068322981367,57.0,8.49
0.44,Premium,G,SI1,0.615859938208033,61.0,6.898
0.41,Ideal,E,VVS2,0.6251319957761352,57.0,6.921
1.14,Ideal,G,VS1,0.6176688938381589,55.0,9.002
1.01,Very Good,D,SI2,0.6181533646322378,60.0,8.431
0.38,Ideal,H,VVS2,0.6216505894962486,53.9,6.724
1.06,Premium,H,SI1,0.6098859315589354,60.0,8.605
0.5,Very Good,E,VS2,0.6293018682399214,56.0,7.368
0.53,Very Good,D,SI1,0.6335282651072124,58.0,7.4
0.81,Ideal,J,SI1,0.6201163757273482,56.0,7.744
1.11,Ideal,F,VS2,0.6156156156156155,57.0,8.954
1.7,Ideal,F,VS2,0.6133853151397011,54.0,9.779
1.59,Premium,D,SI2,0.5942028985507246,61.0,8.959
1.01,Premium,F,SI1,0.598473282442748,60.0,8.566
0.71,Very Good,E,VS2,0.6121739130434782,58.0,7.969
1.58,Ideal,H,SI1,0.6248313090418354,57.0,9.244
0.92,Good,G,SI2,0.637987012987013,57.0,7.892
0.34,Ideal,G,VVS2,0.6262626262626263,54.0,6.653
1.51,Ideal,H,SI1,0.6231292517006803,53.7,9.311
0.57,Ideal,F,VVS2,0.6210131332082551,56.0,7.757
2.01,Very Good,H,SI2,0.6304485154769426,59.0,9.666
0.5,Very Good,G,SI1,0.6217821782178217,60.0,7.088
0.54,Very Good,D,SI2,0.6318840579710144,57.0,7.203
0.51,Good,E,VS2,0.5663217309501412,59.0,7.485
1.37,Premium,E,VS1,0.5943331029716655,60.0,9.45
1.02,Very Good,E,SI2,0.6051829268292683,58.0,8.389
0.54,Ideal,F,VVS1,0.6177311725452812,56.0,7.966
0.4,Ideal,G,VVS1,0.6121593291404612,56.0,6.965
0.71,Very Good,E,VVS2,0.6148471615720524,61.0,8.183
2.08,Premium,H,I1,0.6166971358927482,57.0,8.724
0.73,Premium,F,VS2,0.5994876174210076,58.0,7.984
0.41,Premium,E,VS1,0.600207684319834,58.0,6.984
0.73,Ideal,H,VS2,0.6196213425129088,54.0,7.857
0.4,Premium,F,VS2,0.6098843322818086,58.0,6.736
0.33,Ideal,D,VS2,0.6209223847019122,56.0,6.661
0.41,Premium,F,VS2,0.6284501061571124,58.0,7.009
0.65,Very Good,H,VVS1,0.6112600536193029,58.0,7.748
0.7,Very Good,F,SI1,0.6149779735682819,60.0,7.845
0.32,Ideal,D,VS2,0.6134831460674157,57.0,6.569
1.02,Premium,D,SI2,0.6094488188976378,61.0,8.385
0.35,Ideal,G,IF,0.6182618261826183,56.0,6.948
1.0,Good,D,SI1,0.6036249014972419,64.0,8.536
1.7,Premium,I,SI1,0.5855855855855856,59.0,9.067
0.9,Very Good,G,SI1,0.6298701298701298,57.0,8.211
0.51,Ideal,H,VS2,0.6135922330097088,57.0,7.233
1.05,Ideal,F,VVS2,0.6190476190476191,57.0,9.109
0.3,Very Good,I,VS1,0.6354044548651816,57.0,6.41
0.81,Good,G,VS2,0.6294416243654822,58.0,8.086
1.26,Ideal,G,VS1,0.6161543959971407,56.0,9.114
0.73,Ideal,I,VVS1,0.6189655172413792,55.0,7.854
1.03,Premium,F,VS1,0.6172839506172839,56.0,8.822
0.3,Premium,G,SI1,0.6159250585480094,59.0,6.353
0.31,Premium,E,SI1,0.6225769669327252,56.0,6.548
0.4,Very Good,E,SI1,0.6353944562899787,55.0,6.782
0.31,Premium,F,VS2,0.619815668202765,58.0,6.438
1.06,Very Good,H,SI1,0.6258714175058094,58.0,8.521
0.43,Ideal,G,IF,0.6127049180327868,56.0,7.184
1.02,Very Good,D,SI2,0.6147919876733436,56.0,8.441
1.03,Ideal,E,SI1,0.6196746707978311,57.0,8.563
0.3,Premium,F,VVS2,0.6164542294322133,58.0,6.603
0.41,Good,D,SI1,0.6382978723404257,56.0,6.604
0.54,Good,F,VS1,0.6368062317429406,55.0,7.645
0.33,Premium,I,VS2,0.6096737907761529,61.0,6.387
0.55,Ideal,D,VS2,0.6229819563152895,55.0,7.616
0.91,Ideal,G,SI2,0.6272285251215559,57.0,8.177
0.82,Ideal,I,SI2,0.6112026359143328,57.0,7.638
1.51,Very Good,J,VS2,0.6284530386740331,59.0,8.912
0.96,Fair,F,SI2,0.6861924686192469,61.0,7.961
1.06,Ideal,J,VS2,0.614448669201521,56.0,8.605
1.09,Good,F,SI2,0.6077097505668934,61.4,8.55
0.42,Ideal,D,VS2,0.6141078838174273,56.0,6.938
0.31,Ideal,F,SI1,0.6047565118912797,57.0,6.246
2.01,Very Good,F,SI2,0.6225826575171554,63.0,9.771
1.02,Ideal,F,IF,0.6202629543696829,58.0,9.316
1.02,Premium,E,I1,0.6035411855273288,62.0,8.166
0.37,Ideal,G,VS2,0.6040554962646745,56.0,6.525
0.57,Premium,E,VVS2,0.6,61.0,7.827
0.92,Premium,I,SI1,0.6039840637450199,59.0,7.912
0.38,Premium,D,SI1,0.5967914438502673,60.0,6.847
1.0,Premium,D,VS2,0.5975422427035331,58.0,8.908
0.56,Ideal,D,VVS1,0.6175637393767706,56.0,8.093
1.01,Very Good,F,SI1,0.6269592476489029,56.0,8.479
0.38,Premium,D,VS2,0.6086021505376343,58.0,6.906
0.31,Ideal,E,VS1,0.6182237600922722,56.0,6.848
0.5,Fair,F,VS1,0.5641025641025642,62.0,7.277
0.83,Good,G,VS2,0.6377551020408163,60.9,8.069
0.26,Very Good,F,SI1,0.5961995249406176,55.0,6.38
0.35,Ideal,F,VVS1,0.6175824175824175,55.0,6.851
0.41,Ideal,D,VS1,0.6231578947368421,56.0,6.926
0.74,Ideal,D,SI2,0.6174957118353345,55.0,7.941
0.9,Fair,E,SI2,0.6440397350993378,58.0,7.878
0.78,Premium,F,SI1,0.6242476354256234,58.0,7.929
0.3,Premium,F,IF,0.6157407407407407,58.0,6.989
0.73,Ideal,E,SI1,0.6209887250650477,59.0,7.833
0.38,Premium,E,VS2,0.6183783783783784,58.0,7.014
0.5,Very Good,F,VS1,0.598639455782313,61.0,7.346
1.01,Very Good,H,SI1,0.6306729264475743,60.0,8.415
0.7,Ideal,J,SI2,0.6160635481023831,57.0,7.51
1.54,Very Good,F,SI1,0.5882352941176471,60.0,9.363
0.51,Very Good,F,VVS2,0.626953125,56.0,7.626
1.12,Ideal,G,VS1,0.6251874062968515,54.0,9.035
0.38,Ideal,D,VVS2,0.6150537634408602,56.0,7.09
0.31,Ideal,I,VVS1,0.6267281105990784,53.0,6.323
0.78,Ideal,F,VS2,0.6131756756756757,57.0,8.089
0.32,Premium,H,VS1,0.6231386025200458,58.0,6.33
0.35,Premium,G,VS1,0.623059866962306,59.0,6.809
0.93,Premium,J,VS2,0.6225059856344772,60.0,8.086
1.04,Very Good,G,VS2,0.6226993865030674,54.0,8.715
1.5,Very Good,H,SI1,0.606726149622512,63.0,9.176
0.9,Premium,F,SI2,0.6146419951729686,59.0,8.235
1.01,Very Good,F,SI1,0.6134779240898528,59.0,8.511
0.3,Very Good,G,VS2,0.6064814814814815,60.0,6.265
1.52,Premium,I,VS2,0.6262904335856847,59.0,9.117
1.5,Premium,F,VS1,0.6259437199725463,58.0,9.61
0.71,Ideal,G,VS1,0.6222611744084137,56.0,7.994
0.3,Very Good,F,SI2,0.6339181286549707,56.0,6.227
0.51,Premium,D,VS2,0.620215897939156,60.0,7.499
1.0,Premium,G,VS2,0.6285266457680251,56.0,8.734
1.15,Ideal,H,I1,0.6200743494423792,55.0,8.19
0.6,Ideal,F,VVS2,0.6301115241635689,55.0,7.67
1.0,Fair,F,SI1,0.6543704891740177,59.0,8.476
0.88,Good,I,SI1,0.6016129032258065,64.0,7.847
1.04,Very Good,H,VS1,0.6122137404580152,55.0,8.723
1.51,Ideal,J,VVS2,0.613713509843856,59.0,9.141
0.23,Very Good,E,VVS2,0.5876543209876544,62.0,6.184
0.4,Premium,F,VS1,0.6046025104602512,60.0,6.957
0.73,Ideal,J,SI1,0.6201550387596899,55.0,7.689
0.52,Ideal,I,VVS1,0.6013320647002854,56.0,7.282
0.3,Ideal,I,VS1,0.6248548199767712,57.0,6.41
1.62,Ideal,E,VS2,0.6137566137566137,57.0,9.702
0.31,Very Good,E,SI1,0.6342592592592593,55.0,6.548
0.71,Ideal,D,VVS2,0.6163194444444444,54.0,8.372
1.71,Ideal,H,VS2,0.6254927726675428,57.0,9.506
1.29,Fair,H,I1,0.677710843373494,62.0,7.862
0.7,Very Good,G,SI2,0.6065857885615252,58.0,7.669
1.21,Ideal,I,SI1,0.6239882266372333,55.0,8.542
0.57,Ideal,E,VS2,0.6156716417910448,56.0,7.455
0.43,Premium,G,VVS1,0.6195426195426195,59.0,7.096
0.9,Very Good,F,VS1,0.6145251396648044,55.0,8.55
0.9,Good,G,SI1,0.6380873866446827,59.0,8.225
0.55,Ideal,I,SI1,0.6133584195672624,56.0,7.22
0.31,Ideal,D,VS1,0.6045454545454545,57.0,6.623
0.74,Ideal,D,VS2,0.6139294926913156,58.0,8.207
0.3,Premium,E,VVS1,0.6002290950744559,60.0,6.863
0.4,Premium,I,VVS1,0.6152219873150105,58.0,6.985
0.33,Ideal,E,VS2,0.6231721034870641,55.0,6.833
1.0,Fair,G,SI1,0.6306592533756951,59.0,8.334
1.01,Premium,E,VS2,0.6206896551724138,58.0,8.768
0.71,Premium,I,SI2,0.6209322779243622,58.0,7.436
2.03,Premium,I,SI1,0.5977011494252874,59.0,9.461
0.38,Ideal,F,VVS2,0.6127659574468085,56.2,6.918
0.49,Premium,H,VS2,0.594541910331384,62.0,7.006
0.38,Very Good,J,IF,0.6091586794462193,61.0,6.718
0.31,Premium,F,I1,0.6287703016241298,59.0,5.976
0.4,Premium,G,SI1,0.6140724946695096,60.0,6.802
0.4,Good,D,VS1,0.6320254506892895,56.0,6.8
0.57,Very Good,G,SI2,0.5938945420906568,58.0,7.102
0.72,Very Good,H,SI1,0.6022241231822071,55.0,7.826
0.36,Premium,E,VVS2,0.616740088105727,59.0,7.005
0.7,Good,I,VS1,0.6305506216696269,57.0,7.779
1.2,Premium,J,SI1,0.6280623608017819,58.0,8.322
0.9,Premium,F,SI2,0.5803921568627451,57.0,8.217
0.9,Good,E,VS1,0.6480721903199343,54.0,8.379
0.67,Good,G,VS2,0.5753660637381568,60.1,7.664
0.32,Ideal,F,VVS2,0.6204545454545454,55.0,6.916
0.83,Fair,G,SI2,0.6446140797285835,57.0,7.777
1.25,Premium,F,VS2,0.6150506512301013,60.0,9.087
0.42,Very Good,F,SI1,0.6331236897274634,56.0,6.831
1.2,Very Good,H,SI1,0.5888252148997135,60.0,8.703
1.72,Ideal,G,VS2,0.6277084701247538,57.0,9.46
0.7,Premium,F,SI1,0.6020942408376964,58.0,7.749
0.91,Very Good,G,SI2,0.6004765687053216,57.0,8.169
0.57,Ideal,G,VVS1,0.608534322820037,56.0,7.868
0.38,Very Good,I,SI1,0.602357984994641,60.0,6.365
0.82,Ideal,I,VS1,0.6233333333333334,57.0,7.833
1.2,Ideal,G,VVS2,0.6219602063375091,56.0,9.146
0.72,Premium,F,VS1,0.6218340611353712,58.0,7.948
0.72,Ideal,I,VS2,0.6164502164502165,56.0,7.882
0.58,Good,G,VS1,0.5897435897435896,62.0,7.483
1.01,Premium,H,VS2,0.615625,59.0,8.568
1.02,Ideal,G,VVS1,0.6150271107668475,57.0,9.008
1.01,Good,F,SI1,0.5882352941176471,64.0,8.515
1.01,Good,F,VS2,0.6325727773406765,55.0,8.654
0.74,Ideal,E,VS2,0.6169665809768637,56.0,8.106
1.07,Ideal,H,VS2,0.61995430312262,57.0,8.669
0.41,Ideal,F,VVS1,0.618448637316562,55.0,7.166
1.52,Ideal,G,VS2,0.6149696561024949,56.0,9.484
1.29,Ideal,J,SI1,0.6159317211948792,57.0,8.564
0.41,Ideal,F,VVS2,0.6185997910135841,55.0,7.017
0.56,Very Good,E,IF,0.5986903648269412,60.0,7.91
0.31,Good,G,IF,0.6394399066511085,58.0,6.896
0.53,Ideal,E,SI1,0.6057142857142858,57.0,7.382
0.43,Very Good,G,VS2,0.5912334352701326,60.0,6.765
0.41,Ideal,J,VS1,0.6239495798319329,55.0,6.474
0.68,Very Good,F,VVS2,0.5733788395904437,60.0,8.043
1.5,Very Good,G,SI1,0.6008174386920981,61.0,9.212
2.04,Very Good,I,SI1,0.6305295950155763,58.0,9.643
0.4,Ideal,E,SI1,0.6197478991596639,57.0,6.851
0.77,Very Good,E,VS2,0.6041841004184101,58.0,8.272
1.42,Premium,G,VS1,0.616655196145905,55.0,9.381
0.36,Premium,E,VS2,0.6030368763557484,59.0,6.671
1.0,Premium,D,SI2,0.6241134751773049,58.0,8.462
0.3,Ideal,F,IF,0.6089965397923875,56.0,6.793
0.53,Good,E,SI1,0.6355685131195336,56.0,7.11
0.5,Ideal,E,SI1,0.6278381046396841,57.0,7.194
0.25,Very Good,D,VVS2,0.5876662636033858,59.0,6.354
0.57,Very Good,H,VVS1,0.5964912280701754,58.0,7.557
1.21,Ideal,F,VS2,0.6294117647058823,54.0,9.055
1.0,Fair,E,VS2,0.6499595796281324,58.0,8.59
1.0,Premium,H,SI1,0.6293375394321767,60.0,8.273
0.34,Ideal,F,VS2,0.6210762331838565,56.0,6.78
0.3,Ideal,D,SI2,0.6020524515393387,56.0,6.353
1.39,Very Good,H,VS2,0.5945205479452055,61.0,9.1
0.51,Very Good,D,SI1,0.6304347826086956,58.0,7.274
0.71,Very Good,D,SI2,0.6332453825857519,55.0,7.807
1.11,Premium,F,SI2,0.5893648449039882,60.0,8.436
0.73,Ideal,D,VS2,0.6188418323249784,56.0,8.088
1.01,Ideal,G,VS2,0.6010678871090771,55.0,8.781
0.36,Premium,E,VS2,0.6133625410733845,60.0,6.671
0.33,Very Good,I,VVS1,0.5887541345093715,61.0,6.412
1.52,Ideal,D,VS2,0.6205962059620596,58.0,9.675
1.21,Very Good,I,VS2,0.6201322556943424,57.0,8.688
0.32,Ideal,H,IF,0.6114221724524076,56.0,6.702
1.21,Premium,H,VS2,0.6103423160961399,58.0,8.874
1.21,Ideal,J,VS2,0.6264705882352941,54.2,8.571
0.9,Good,E,VS2,0.6368078175895765,54.0,8.47
0.4,Ideal,G,IF,0.618448637316562,55.0,7.122
0.31,Ideal,F,VS2,0.6187214611872146,55.0,6.629
0.26,Very Good,F,VS2,0.5900473933649288,59.0,6.116
0.33,Premium,E,VS2,0.6071428571428571,58.0,6.583
0.51,Ideal,G,SI2,0.6150870406189556,55.0,7.029
1.51,Premium,H,VS1,0.624229979466119,60.0,9.3
0.38,Ideal,F,VS2,0.620021528525296,56.0,6.933
0.56,Ideal,E,VS1,0.6126295947219604,55.0,7.565
0.32,Ideal,I,VS2,0.6148648648648649,54.0,6.144
0.3,Very Good,H,SI1,0.5868814729574222,63.0,5.974
0.42,Very Good,H,VS2,0.6288117770767614,56.0,6.65
0.51,Premium,F,VVS2,0.6227897838899804,58.0,7.629
0.31,Fair,E,VS2,0.5589519650655022,62.0,6.365
1.07,Premium,D,VS2,0.6133942161339422,59.0,8.956
0.3,Premium,G,VS1,0.6125290023201856,58.0,6.654
1.08,Good,E,SI2,0.6369915579432079,57.0,8.464
0.4,Ideal,F,VS2,0.6256627783669142,56.0,6.672
0.33,Ideal,D,VS2,0.6186726659167604,57.0,6.661
0.4,Premium,H,SI1,0.6282051282051282,59.0,6.751
1.0,Ideal,H,SI2,0.5831435079726651,61.0,8.387
0.7,Very Good,H,SI1,0.6282165039929015,57.0,7.703
0.52,Very Good,F,SI1,0.6030534351145038,61.0,7.211
0.72,Ideal,G,VS2,0.6141868512110727,55.0,7.99
0.32,Ideal,D,VS2,0.6251415628539071,56.0,6.879
1.22,Very Good,I,VS1,0.6163982430453879,60.0,8.694
1.01,Premium,D,SI1,0.6287051482059283,59.0,8.62
0.3,Ideal,E,IF,0.613240418118467,58.0,6.864
0.41,Ideal,E,VS2,0.6219895287958115,56.0,6.743
0.3,Very Good,H,VVS1,0.6245614035087719,59.0,6.528
0.33,Ideal,E,VVS1,0.6117908787541713,55.0,7.068
0.41,Premium,H,VVS1,0.6140904311251313,60.0,7.017
0.56,Ideal,J,VS2,0.6135084427767354,56.0,7.031
0.53,Ideal,D,VS2,0.614354066985646,55.0,7.368
0.41,Premium,D,VVS2,0.6221294363256785,58.0,7.008
0.7,Very Good,I,VS1,0.631578947368421,55.0,7.781
1.1,Ideal,G,VS2,0.6204819277108434,56.0,8.803
1.01,Premium,D,SI2,0.6029074215761285,57.0,8.449
0.31,Good,H,VVS1,0.6373117033603709,56.0,6.417
1.52,Ideal,E,SI1,0.6221919673247107,53.0,9.362
1.0,Very Good,D,SI2,0.6162246489859594,58.0,8.421
0.71,Good,H,SI1,0.6403587443946188,61.0,7.676
0.71,Good,H,SI1,0.6305506216696268,57.0,7.648
0.39,Ideal,E,VS1,0.6229860365198712,57.0,7.0
0.33,Very Good,F,VS2,0.6235827664399093,57.0,6.501
0.29,Very Good,F,VVS2,0.6273584905660378,58.0,6.498
0.5,Premium,G,VS1,0.6099706744868035,59.0,7.465
0.71,Good,D,VS1,0.5919589392643285,56.0,8.167
0.9,Very Good,I,VS1,0.6195121951219512,61.0,8.264
0.43,Premium,D,SI2,0.6065573770491803,58.0,6.823
0.26,Premium,E,VVS1,0.6165048543689322,59.0,6.395
0.7,Premium,F,SI2,0.5907534246575343,58.0,7.767
1.8,Premium,J,VS1,0.5817727840199751,61.0,9.335
1.33,Ideal,H,VS1,0.5930555555555556,57.0,9.055
0.77,Very Good,I,VS2,0.6237113402061856,63.0,7.628
0.3,Good,G,VVS1,0.64,57.0,6.519
2.01,Premium,H,SI2,0.6233766233766234,58.0,9.666
0.61,Premium,G,VS1,0.6265060240963856,57.0,7.693
0.41,Premium,G,VS1,0.600207684319834,61.0,6.868
0.91,Very Good,H,VS2,0.6083467094703049,58.0,8.396
1.53,Premium,G,I1,0.6284935241990457,58.0,8.73
1.55,Premium,H,VS2,0.6041807147673635,60.0,9.319
0.71,Ideal,E,VS2,0.6200873362445415,57.0,8.068
1.12,Ideal,G,VVS2,0.6197604790419161,55.0,9.079
2.05,Ideal,G,SI2,0.6158574062692072,56.0,9.799
1.51,Premium,J,VS1,0.614441416893733,57.0,9.012
0.42,Very Good,H,VS2,0.6086065573770493,55.0,7.082
0.42,Very Good,D,SI1,0.6016427104722794,58.0,6.583
0.41,Ideal,H,IF,0.6285714285714287,54.0,7.125
1.03,Very Good,G,VS2,0.6104294478527608,58.0,8.844
0.51,Very Good,G,IF,0.6384236453201971,58.0,7.632
0.79,Ideal,F,SI1,0.6281833616298811,56.0,7.965
1.05,Ideal,E,VS2,0.6172650878533231,55.0,9.172
1.0,Good,D,VS2,0.6205813040062844,64.0,8.551
0.3,Good,G,VS1,0.6362573099415204,55.0,6.654
1.0,Very Good,H,SI1,0.6341463414634146,56.0,8.405
1.66,Ideal,F,I1,0.6213720316622691,58.0,8.722
0.54,Premium,D,VS2,0.6107445805843544,55.0,7.597
1.51,Premium,H,VS1,0.5955734406438632,60.0,9.274
0.71,Premium,H,VS2,0.6199649737302977,54.0,7.718
0.7,Ideal,E,VS2,0.6139130434782608,57.0,7.729
1.56,Premium,F,SI2,0.6370471633629529,58.0,8.85
1.75,Ideal,G,VS2,0.6258945998698763,56.0,9.728
0.91,Premium,H,VS1,0.5915721231766613,62.0,8.264
